Name,Time,Cumulative PnL
TestInstance,2022-Mar-03 15:18:59.197656,14606.271566
TestInstance,2022-Mar-03 15:20:03.917167,14308.051566
TestInstance,2022-Mar-03 15:21:15.796745,14158.966566
TestInstance,2022-Mar-03 15:22:20.052841,13801.246566
TestInstance,2022-Mar-03 15:23:28.510053,13026.006566
TestInstance,2022-Mar-03 15:24:30.767511,12146.471566
TestInstance,2022-Mar-03 15:25:38.267069,12548.966566
TestInstance,2022-Mar-03 15:26:46.163928,12578.906566
TestInstance,2022-Mar-03 15:27:47.776811,13205.006566
TestInstance,2022-Mar-03 15:28:52.795729,13294.366566
TestInstance,2022-Mar-03 15:30:03.317319,12906.676566
TestInstance,2022-Mar-03 15:31:13.662470,12906.751566
TestInstance,2022-Mar-03 15:32:16.878768,13354.006566
TestInstance,2022-Mar-03 15:33:20.784364,13831.096566
TestInstance,2022-Mar-03 15:34:26.063461,12250.966566
TestInstance,2022-Mar-03 15:35:32.440792,12280.756566
TestInstance,2022-Mar-03 15:36:36.086658,12578.726566
TestInstance,2022-Mar-03 15:37:37.720999,10476.861566
TestInstance,2022-Mar-03 15:38:41.778886,10670.706566
TestInstance,2022-Mar-03 15:39:46.098270,10402.346566
TestInstance,2022-Mar-03 15:40:48.500371,10327.901566
TestInstance,2022-Mar-03 15:41:56.175446,10432.346566
TestInstance,2022-Mar-03 15:43:01.157641,10566.496566
TestInstance,2022-Mar-03 15:44:06.268327,9984.996566
TestInstance,2022-Mar-03 15:45:07.623566,8673.426566
TestInstance,2022-Mar-03 15:46:10.985436,8732.846566
TestInstance,2022-Mar-03 15:47:20.497082,8732.881566
TestInstance,2022-Mar-03 15:48:30.233079,8360.186566
TestInstance,2022-Mar-03 15:49:36.353597,9329.306566
TestInstance,2022-Mar-03 15:50:44.388630,9448.206566
TestInstance,2022-Mar-03 15:51:55.230612,8911.716566
TestInstance,2022-Mar-03 15:53:01.971294,9060.976566
TestInstance,2022-Mar-03 15:54:08.559089,8852.416566
TestInstance,2022-Mar-03 15:55:13.345381,7957.936566
TestInstance,2022-Mar-03 15:56:17.661554,7957.896566
TestInstance,2022-Mar-03 15:57:27.240545,7898.231566
TestInstance,2022-Mar-03 15:58:35.043873,7257.151566
TestInstance,2022-Mar-03 15:59:38.073093,7003.736566
TestInstance,2022-Mar-03 16:00:41.595493,6959.011566
TestInstance,2022-Mar-03 16:01:50.680997,7600.106566
TestInstance,2022-Mar-03 16:02:56.588925,7451.126566
TestInstance,2022-Mar-03 16:04:00.917669,7093.416566
TestInstance,2022-Mar-03 16:05:13.441758,7480.796566
TestInstance,2022-Mar-03 16:06:24.177485,7108.041566
TestInstance,2022-Mar-03 16:07:28.158665,6049.736566
TestInstance,2022-Mar-03 16:08:36.109458,6944.271566
TestInstance,2022-Mar-03 16:09:39.839684,7600.116566
TestInstance,2022-Mar-03 16:10:43.514007,6765.551566
TestInstance,2022-Mar-03 16:11:52.315090,6526.836566
TestInstance,2022-Mar-03 16:12:55.066292,6049.826566
TestInstance,2022-Mar-03 16:14:07.179571,6332.861566
TestInstance,2022-Mar-03 16:15:14.418241,5483.146566
TestInstance,2022-Mar-03 16:16:21.946028,4171.411652
TestInstance,2022-Mar-03 16:17:27.984680,4409.891652
TestInstance,2022-Mar-03 16:18:31.292651,5512.861652
TestInstance,2022-Mar-03 16:19:40.239012,5334.001652
TestInstance,2022-Mar-03 16:20:41.120254,6213.435452
TestInstance,2022-Mar-03 16:21:43.653635,7063.305452
TestInstance,2022-Mar-03 16:22:58.324968,7421.145452
TestInstance,2022-Mar-03 16:24:04.305582,7480.785452
TestInstance,2022-Mar-03 16:25:08.232271,7450.965452
TestInstance,2022-Mar-03 16:26:12.250669,8017.545452
TestInstance,2022-Mar-03 16:27:15.881660,8345.565452
TestInstance,2022-Mar-03 16:28:20.382934,8360.475452
TestInstance,2022-Mar-03 16:29:26.129821,8360.475452
TestInstance,2022-Mar-03 16:30:34.000798,8360.475452
TestInstance,2022-Mar-03 16:31:50.177905,7361.505452
TestInstance,2022-Mar-03 16:32:52.812898,7301.865452
TestInstance,2022-Mar-03 16:33:59.234928,7331.685452
TestInstance,2022-Mar-03 16:35:05.687623,7525.515452
TestInstance,2022-Mar-03 16:36:11.558255,7272.045452
TestInstance,2022-Mar-03 16:37:17.040655,7331.685452
TestInstance,2022-Mar-03 16:38:23.358326,6273.075452
TestInstance,2022-Mar-03 16:39:29.259603,6377.445452
TestInstance,2022-Mar-03 16:40:38.999546,6630.915452
TestInstance,2022-Mar-03 16:41:55.501313,6824.745452
TestInstance,2022-Mar-03 16:43:03.800087,8226.285452
TestInstance,2022-Mar-03 16:44:09.823367,8524.485452
TestInstance,2022-Mar-03 16:45:12.573095,8524.485452
TestInstance,2022-Mar-03 16:46:18.826388,7659.705452
TestInstance,2022-Mar-03 16:47:22.007336,7719.345452
TestInstance,2022-Mar-03 16:48:30.497125,7942.995452
TestInstance,2022-Mar-03 16:49:33.515322,7987.725452
TestInstance,2022-Mar-03 16:50:37.372645,7644.795452
TestInstance,2022-Mar-03 16:51:42.929627,7257.135452
TestInstance,2022-Mar-03 16:52:49.859069,7838.625452
TestInstance,2022-Mar-03 16:53:54.362544,8166.645452
TestInstance,2022-Mar-03 16:55:00.359408,7674.615452
TestInstance,2022-Mar-03 16:56:11.744659,7674.615452
TestInstance,2022-Mar-03 16:57:24.795428,7749.165452
TestInstance,2022-Mar-03 16:58:30.104857,9314.715452
TestInstance,2022-Mar-03 16:59:34.911300,8703.405452
TestInstance,2022-Mar-03 17:00:54.047892,7987.725452
TestInstance,2022-Mar-03 17:02:05.714260,8405.205452
TestInstance,2022-Mar-03 17:03:06.541788,8524.485452
TestInstance,2022-Mar-03 17:04:26.707251,8852.505452
TestInstance,2022-Mar-03 17:05:38.194244,8897.235452
TestInstance,2022-Mar-03 17:06:43.886009,8956.875452
TestInstance,2022-Mar-03 17:07:47.938767,8688.495452
TestInstance,2022-Mar-03 17:08:58.479346,9627.825452
TestInstance,2022-Mar-03 17:10:07.885025,10015.485452
TestInstance,2022-Mar-03 17:11:21.980278,10164.585452
TestInstance,2022-Mar-03 17:12:28.172686,10522.425452
TestInstance,2022-Mar-03 17:13:35.288092,10641.705452
TestInstance,2022-Mar-03 17:14:41.505281,10194.405452
TestInstance,2022-Mar-03 17:15:56.487495,10254.045452
TestInstance,2022-Mar-03 17:17:03.533186,10254.045452
TestInstance,2022-Mar-03 17:18:12.074843,10880.265452
TestInstance,2022-Mar-03 17:19:17.069438,10850.445452
TestInstance,2022-Mar-03 17:20:19.357468,10835.535452
TestInstance,2022-Mar-03 17:21:24.653947,10283.865452
TestInstance,2022-Mar-03 17:22:26.135444,10611.885452
TestInstance,2022-Mar-03 17:23:41.171815,10656.615452
TestInstance,2022-Mar-03 17:24:52.561114,9538.365452
TestInstance,2022-Mar-03 17:26:05.225915,9538.365452
TestInstance,2022-Mar-03 17:27:09.055526,8852.505452
TestInstance,2022-Mar-03 17:28:15.351809,8852.505452
TestInstance,2022-Mar-03 17:29:21.101075,7838.625452
TestInstance,2022-Mar-03 17:30:31.386621,7838.625452
TestInstance,2022-Mar-03 17:31:37.718725,9180.525452
TestInstance,2022-Mar-03 17:32:50.862064,9821.655452
TestInstance,2022-Mar-03 17:33:53.581879,12937.845452
TestInstance,2022-Mar-03 17:35:05.887430,13892.085452
TestInstance,2022-Mar-03 17:36:12.078145,13236.045452
TestInstance,2022-Mar-03 17:37:13.141658,14756.865452
TestInstance,2022-Mar-03 17:38:19.656036,13832.445452
TestInstance,2022-Mar-03 17:39:33.062619,12445.815452
TestInstance,2022-Mar-03 17:40:38.371320,12192.345452
TestInstance,2022-Mar-03 17:41:40.014289,11595.945452
TestInstance,2022-Mar-03 17:42:48.247475,11476.665452
TestInstance,2022-Mar-03 17:43:57.218967,11178.465452
TestInstance,2022-Mar-03 17:45:03.005936,12311.625452
TestInstance,2022-Mar-03 17:46:06.588272,11879.235452
TestInstance,2022-Mar-03 17:47:13.861335,12058.155452
TestInstance,2022-Mar-03 17:48:29.215180,12729.105452
TestInstance,2022-Mar-03 17:49:38.536666,12430.905452
TestInstance,2022-Mar-03 17:50:51.437463,12192.345452
TestInstance,2022-Mar-03 17:52:00.025257,12401.085452
TestInstance,2022-Mar-03 17:53:02.386821,12401.085452
TestInstance,2022-Mar-03 17:54:02.464558,11566.125452
TestInstance,2022-Mar-03 17:55:14.056664,11953.785452
TestInstance,2022-Mar-03 17:56:25.261591,12013.425452
TestInstance,2022-Mar-03 17:57:36.182701,12013.425452
TestInstance,2022-Mar-03 17:58:55.359203,12043.245452
TestInstance,2022-Mar-03 18:00:01.665538,12997.485452
TestInstance,2022-Mar-03 18:01:15.083652,12639.645452
TestInstance,2022-Mar-03 18:02:31.648773,12281.805452
TestInstance,2022-Mar-03 18:03:35.957569,12281.805452
TestInstance,2022-Mar-03 18:04:44.767458,13564.065452
TestInstance,2022-Mar-03 18:05:54.478647,13176.405452
TestInstance,2022-Mar-03 18:07:02.019995,14369.205452
TestInstance,2022-Mar-03 18:08:03.039741,13772.805452
TestInstance,2022-Mar-03 18:09:14.425798,12863.295452
TestInstance,2022-Mar-03 18:10:28.631947,12758.925452
TestInstance,2022-Mar-03 18:11:38.496126,12967.665452
TestInstance,2022-Mar-03 18:12:47.934978,13414.965452
TestInstance,2022-Mar-03 18:13:50.165308,13400.055452
TestInstance,2022-Mar-03 18:14:59.712161,13444.785452
TestInstance,2022-Mar-03 18:16:02.690817,13653.525452
TestInstance,2022-Mar-03 18:17:12.466332,14488.485452
TestInstance,2022-Mar-03 18:18:16.617736,14622.675452
TestInstance,2022-Mar-03 18:19:25.740869,14548.125452
TestInstance,2022-Mar-03 18:20:41.074778,14577.945452
TestInstance,2022-Mar-03 18:21:47.207097,14548.125452
TestInstance,2022-Mar-03 18:23:05.116505,14369.205452
TestInstance,2022-Mar-03 18:24:14.311493,14428.845452
TestInstance,2022-Mar-03 18:25:28.752121,14637.585452
TestInstance,2022-Mar-03 18:26:41.698031,14458.665452
TestInstance,2022-Mar-03 18:27:46.091203,14458.665452
TestInstance,2022-Mar-03 18:29:04.757729,14682.315452
TestInstance,2022-Mar-03 18:30:08.524933,14846.325452
TestInstance,2022-Mar-03 18:31:12.162478,14846.325452
TestInstance,2022-Mar-03 18:32:15.708048,13325.505452
TestInstance,2022-Mar-03 18:33:25.311514,12520.365452
TestInstance,2022-Mar-03 18:34:33.310714,13206.225452
TestInstance,2022-Mar-03 18:35:36.883954,12937.845452
TestInstance,2022-Mar-03 18:36:44.277350,13593.885452
TestInstance,2022-Mar-03 18:37:52.907838,13593.885452
TestInstance,2022-Mar-03 18:39:08.478682,13593.885452
TestInstance,2022-Mar-03 18:40:19.601987,13250.955452
TestInstance,2022-Mar-03 18:41:29.538816,13086.945452
TestInstance,2022-Mar-03 18:42:37.223740,13086.945452
TestInstance,2022-Mar-03 18:43:43.899580,12878.205452
TestInstance,2022-Mar-03 18:44:55.021977,13086.945452
TestInstance,2022-Mar-03 18:46:03.513587,13206.225452
TestInstance,2022-Mar-03 18:47:10.481080,13176.405452
TestInstance,2022-Mar-03 18:48:25.511896,12848.385452
TestInstance,2022-Mar-03 18:49:36.556793,13295.685452
TestInstance,2022-Mar-03 18:50:44.312953,14160.465452
TestInstance,2022-Mar-03 18:51:47.147159,14160.465452
TestInstance,2022-Mar-03 18:53:00.820208,14369.205452
TestInstance,2022-Mar-03 18:54:12.540344,14041.185452
TestInstance,2022-Mar-03 18:55:32.083581,14488.485452
TestInstance,2022-Mar-03 18:56:43.306386,14488.485452
TestInstance,2022-Mar-03 18:58:02.792500,14488.485452
TestInstance,2022-Mar-03 18:59:06.332766,14071.005452
TestInstance,2022-Mar-03 19:00:13.255369,13862.265452
TestInstance,2022-Mar-03 19:01:19.521498,13862.265452
TestInstance,2022-Mar-03 19:02:23.350640,13862.265452
TestInstance,2022-Mar-03 19:03:31.333019,14727.045452
TestInstance,2022-Mar-03 19:04:35.656321,14279.745452
TestInstance,2022-Mar-03 19:05:41.986267,13832.445452
TestInstance,2022-Mar-03 19:06:48.969615,14160.465452
TestInstance,2022-Mar-03 19:07:58.991060,14190.285452
TestInstance,2022-Mar-03 19:09:08.525878,13787.715452
TestInstance,2022-Mar-03 19:10:15.627448,13772.805452
TestInstance,2022-Mar-03 19:11:23.900302,13206.225452
TestInstance,2022-Mar-03 19:12:31.927892,15472.545452
TestInstance,2022-Mar-03 19:13:50.308598,15174.345452
TestInstance,2022-Mar-03 19:14:56.679415,15412.905452
TestInstance,2022-Mar-03 19:16:00.434228,15711.105452
TestInstance,2022-Mar-03 19:17:06.038721,16337.316617
TestInstance,2022-Mar-03 19:18:09.868553,16307.506617
TestInstance,2022-Mar-03 19:19:28.328791,16039.216617
TestInstance,2022-Mar-03 19:20:32.890394,15770.926617
TestInstance,2022-Mar-03 19:21:40.670128,15085.296617
TestInstance,2022-Mar-03 19:22:55.289163,15443.016617
TestInstance,2022-Mar-03 19:24:00.578917,15443.016617
TestInstance,2022-Mar-03 19:25:07.359373,15085.296617
TestInstance,2022-Mar-03 19:26:11.925406,15085.296617
TestInstance,2022-Mar-03 19:27:17.066490,15711.306617
TestInstance,2022-Mar-03 19:28:23.216782,15681.496617
TestInstance,2022-Mar-03 19:29:28.326220,15472.826617
TestInstance,2022-Mar-03 19:30:36.499173,15472.826617
TestInstance,2022-Mar-03 19:31:51.502675,15472.826617
TestInstance,2022-Mar-03 19:32:57.942298,15472.826617
TestInstance,2022-Mar-03 19:34:04.082102,15472.826617
TestInstance,2022-Mar-03 19:35:10.813729,14489.096617
TestInstance,2022-Mar-03 19:36:17.378876,14608.336617
TestInstance,2022-Mar-03 19:37:25.636759,14608.336617
TestInstance,2022-Mar-03 19:38:34.011539,14608.336617
TestInstance,2022-Mar-03 19:39:42.472727,14325.141617
TestInstance,2022-Mar-03 19:40:50.762801,13669.321617
TestInstance,2022-Mar-03 19:41:56.002170,13952.516617
TestInstance,2022-Mar-03 19:43:10.320146,13296.696617
TestInstance,2022-Mar-03 19:44:13.768449,12700.496617
TestInstance,2022-Mar-03 19:45:19.800871,12700.496617
TestInstance,2022-Mar-03 19:46:24.178087,11761.481617
TestInstance,2022-Mar-03 19:47:40.093851,11224.901617
TestInstance,2022-Mar-03 19:48:48.843702,11224.901617
TestInstance,2022-Mar-03 19:49:56.988282,10673.416617
TestInstance,2022-Mar-03 19:51:01.411228,10166.646617
TestInstance,2022-Mar-03 19:52:05.557455,9659.876617
TestInstance,2022-Mar-03 19:53:09.101187,9898.356617
TestInstance,2022-Mar-03 19:54:13.033304,9630.066617
TestInstance,2022-Mar-03 19:55:19.974697,9630.066617
TestInstance,2022-Mar-03 19:56:28.445679,9689.686617
TestInstance,2022-Mar-03 19:57:36.285817,10226.266617
TestInstance,2022-Mar-03 19:58:47.487536,10226.266617
TestInstance,2022-Mar-03 19:59:55.945826,9808.926617
TestInstance,2022-Mar-03 20:00:58.278808,9033.866617
TestInstance,2022-Mar-03 20:02:00.577204,8795.386617
TestInstance,2022-Mar-03 20:03:04.451949,8586.716617
TestInstance,2022-Mar-03 20:04:10.789562,7752.036617
TestInstance,2022-Mar-03 20:05:12.192873,7692.416617
TestInstance,2022-Mar-03 20:06:16.864624,8228.996617
TestInstance,2022-Mar-03 20:07:18.481677,8228.996617
TestInstance,2022-Mar-03 20:08:20.865518,7632.796617
TestInstance,2022-Mar-03 20:09:24.648909,6887.546617
TestInstance,2022-Mar-03 20:10:26.383992,7215.456617
TestInstance,2022-Mar-03 20:11:29.956625,7781.846617
TestInstance,2022-Mar-03 20:12:31.922691,7781.846617
TestInstance,2022-Mar-03 20:13:38.084109,7960.706617
TestInstance,2022-Mar-03 20:14:44.056253,8169.376617
TestInstance,2022-Mar-03 20:15:46.522791,9033.866617
TestInstance,2022-Mar-03 20:16:51.824890,8139.566617
TestInstance,2022-Mar-03 20:17:58.513434,9540.636617
TestInstance,2022-Mar-03 20:19:04.277103,10017.596617
TestInstance,2022-Mar-03 20:20:12.877068,9361.776617
TestInstance,2022-Mar-03 20:21:20.186583,9361.776617
TestInstance,2022-Mar-03 20:22:25.685084,8735.766617
TestInstance,2022-Mar-03 20:23:31.069288,8676.146617
TestInstance,2022-Mar-03 20:24:38.096371,9078.581617
TestInstance,2022-Mar-03 20:25:45.588418,9361.776617
TestInstance,2022-Mar-03 20:27:00.761754,9481.016617
TestInstance,2022-Mar-03 20:28:14.562562,9481.016617
TestInstance,2022-Mar-03 20:29:23.708103,10777.751617
TestInstance,2022-Mar-03 20:30:29.523379,10405.126617
TestInstance,2022-Mar-03 20:31:36.765648,10256.076617
TestInstance,2022-Mar-03 20:32:42.902051,9242.536617
TestInstance,2022-Mar-03 20:33:47.567902,8705.956617
TestInstance,2022-Mar-03 20:34:48.872538,8705.956617
TestInstance,2022-Mar-03 20:35:50.621752,7602.986617
TestInstance,2022-Mar-03 20:36:55.277030,7364.506617
TestInstance,2022-Mar-03 20:37:58.874234,7006.786617
TestInstance,2022-Mar-03 20:39:08.238161,8050.136617
TestInstance,2022-Mar-03 20:40:09.370798,8258.806617
TestInstance,2022-Mar-03 20:41:12.712546,7990.516617
TestInstance,2022-Mar-03 20:42:15.094471,8050.136617
TestInstance,2022-Mar-03 20:43:24.345309,7185.646617
TestInstance,2022-Mar-03 20:44:30.450223,7185.646617
TestInstance,2022-Mar-03 20:45:33.206764,6350.966617
TestInstance,2022-Mar-03 20:46:35.126779,5471.571617
TestInstance,2022-Mar-03 20:47:38.134377,6678.876617
TestInstance,2022-Mar-03 20:48:44.005902,6529.826617
TestInstance,2022-Mar-03 20:49:48.960113,6529.826617
TestInstance,2022-Mar-03 20:50:51.006071,6887.546617
TestInstance,2022-Mar-03 20:51:55.998507,7424.126617
TestInstance,2022-Mar-03 20:52:57.769918,7304.886617
TestInstance,2022-Mar-03 20:54:00.070290,7513.556617
TestInstance,2022-Mar-03 20:55:03.583558,7424.126617
TestInstance,2022-Mar-03 20:56:05.948848,7111.121617
TestInstance,2022-Mar-03 20:57:07.581152,7498.651617
TestInstance,2022-Mar-03 20:58:09.940482,7304.886617
TestInstance,2022-Mar-03 20:59:10.683490,7632.796617
TestInstance,2022-Mar-03 21:10:15.487287,8467.476617
TestInstance,2022-Mar-03 21:39:13.177682,8467.476617
TestInstance,2022-Mar-04 05:00:00,8467.476617
TestInstance,2022-Mar-04 13:01:01.091528,8467.476617
TestInstance,2022-Mar-04 13:02:52.493733,8467.476617
TestInstance,2022-Mar-04 13:07:10.876450,8467.476617
TestInstance,2022-Mar-04 13:08:17.528254,8467.476617
TestInstance,2022-Mar-04 13:09:56.757638,8467.476617
TestInstance,2022-Mar-04 13:13:01.715461,8467.476617
TestInstance,2022-Mar-04 13:14:02.897558,8467.476617
TestInstance,2022-Mar-04 13:15:19.516749,8467.476617
TestInstance,2022-Mar-04 13:16:42.037739,8467.476617
TestInstance,2022-Mar-04 13:19:12.304421,8467.476617
TestInstance,2022-Mar-04 13:24:26.156744,8467.476617
TestInstance,2022-Mar-04 13:26:24.587883,8467.476617
TestInstance,2022-Mar-04 13:27:56.523117,8467.476617
TestInstance,2022-Mar-04 13:34:15.415197,8467.476617
TestInstance,2022-Mar-04 13:37:50.053024,8467.476617
TestInstance,2022-Mar-04 13:39:17.534798,8467.476617
TestInstance,2022-Mar-04 13:40:46.124647,8467.476617
TestInstance,2022-Mar-04 13:42:03.320452,8467.476617
TestInstance,2022-Mar-04 13:43:10.151376,8467.476617
TestInstance,2022-Mar-04 13:46:25.326213,8467.476617
TestInstance,2022-Mar-04 13:47:32.111587,8467.476617
TestInstance,2022-Mar-04 13:48:37.036720,8467.476617
TestInstance,2022-Mar-04 13:50:01.144460,8467.476617
TestInstance,2022-Mar-04 13:51:02.005140,8467.476617
TestInstance,2022-Mar-04 13:52:08.848037,8467.476617
TestInstance,2022-Mar-04 13:54:21.333035,8467.476617
TestInstance,2022-Mar-04 13:55:21.578491,8467.476617
TestInstance,2022-Mar-04 13:58:35.707374,8467.476617
TestInstance,2022-Mar-04 13:59:43.456773,8467.476617
TestInstance,2022-Mar-04 14:00:56.574181,8467.476617
TestInstance,2022-Mar-04 14:02:36.032796,8467.476617
TestInstance,2022-Mar-04 14:03:58.377969,8467.476617
TestInstance,2022-Mar-04 14:05:14.277449,8467.476617
TestInstance,2022-Mar-04 14:06:41.774458,8467.476617
TestInstance,2022-Mar-04 14:07:53.192973,8467.476617
TestInstance,2022-Mar-04 14:10:17.818560,8467.476617
TestInstance,2022-Mar-04 14:11:28.024758,8467.476617
TestInstance,2022-Mar-04 14:12:46.698917,8467.476617
TestInstance,2022-Mar-04 14:14:29.333331,8467.476617
TestInstance,2022-Mar-04 14:15:40.591232,8467.476617
TestInstance,2022-Mar-04 14:16:51.334105,8467.476617
TestInstance,2022-Mar-04 14:17:56.420986,8467.476617
TestInstance,2022-Mar-04 14:19:21.670637,8467.476617
TestInstance,2022-Mar-04 14:21:04.703874,8467.476617
TestInstance,2022-Mar-04 14:22:24.487837,8467.476617
TestInstance,2022-Mar-04 14:23:25.545068,8467.476617
TestInstance,2022-Mar-04 14:24:29.847365,8467.476617
TestInstance,2022-Mar-04 14:26:00.329228,8467.476617
TestInstance,2022-Mar-04 14:27:19.520718,8467.476617
TestInstance,2022-Mar-04 14:28:32.281594,8467.476617
TestInstance,2022-Mar-04 14:29:59.496700,8467.476617
TestInstance,2022-Mar-04 14:31:00.667791,-1548.683383
TestInstance,2022-Mar-04 14:32:06.945456,-2383.363383
TestInstance,2022-Mar-04 14:33:10.225942,-3188.233383
TestInstance,2022-Mar-04 14:34:12.325261,-2979.563383
TestInstance,2022-Mar-04 14:35:15.191816,-3545.953383
TestInstance,2022-Mar-04 14:36:15.920195,-2979.563383
TestInstance,2022-Mar-04 14:37:19.210749,-2293.933383
TestInstance,2022-Mar-04 14:38:21.478384,-1995.833383
TestInstance,2022-Mar-04 14:39:23.596507,-1995.833383
TestInstance,2022-Mar-04 14:40:25.544515,-3307.473383
TestInstance,2022-Mar-04 14:41:28.639333,-2860.323383
TestInstance,2022-Mar-04 14:42:33.284755,-2800.703383
TestInstance,2022-Mar-04 14:43:37.082061,-3188.233383
TestInstance,2022-Mar-04 14:44:38.154974,-2323.743383
TestInstance,2022-Mar-04 14:45:42.209598,-3307.473383
TestInstance,2022-Mar-04 14:46:43.810662,-3307.473383
TestInstance,2022-Mar-04 14:47:47.247077,-4589.303383
TestInstance,2022-Mar-04 14:48:53.213086,-4827.783383
TestInstance,2022-Mar-04 14:49:58.248851,-5274.933383
TestInstance,2022-Mar-04 14:51:00.081070,-3993.103383
TestInstance,2022-Mar-04 14:52:03.116414,-3993.103383
TestInstance,2022-Mar-04 14:53:05.295147,-3963.293383
TestInstance,2022-Mar-04 14:54:07.909923,-3396.903383
TestInstance,2022-Mar-04 14:55:15.229769,-4350.823383
TestInstance,2022-Mar-04 14:56:21.358082,-4648.923383
TestInstance,2022-Mar-04 14:57:27.259575,-3516.143383
TestInstance,2022-Mar-04 14:58:29.059538,-1429.443383
TestInstance,2022-Mar-04 14:59:31.099095,-326.473383
TestInstance,2022-Mar-04 15:00:33.318088,165.391617
TestInstance,2022-Mar-04 15:01:37.476141,329.346617
TestInstance,2022-Mar-04 15:02:38.791875,-684.193383
TestInstance,2022-Mar-04 15:03:42.072167,-1310.203383
TestInstance,2022-Mar-04 15:04:47.867713,-1041.913383
TestInstance,2022-Mar-04 15:05:49.966267,-1876.593383
TestInstance,2022-Mar-04 15:06:51.164081,-2800.703383
TestInstance,2022-Mar-04 15:07:55.867143,-3128.613383
TestInstance,2022-Mar-04 15:08:59.278003,-4529.683383
TestInstance,2022-Mar-04 15:10:01.422296,-4797.973383
TestInstance,2022-Mar-04 15:11:01.679195,-5274.933383
TestInstance,2022-Mar-04 15:12:03.603440,-6497.143383
TestInstance,2022-Mar-04 15:13:06.637182,-6616.383383
TestInstance,2022-Mar-04 15:14:11.417816,-6288.473383
TestInstance,2022-Mar-04 15:15:14.018376,-5900.943383
TestInstance,2022-Mar-04 15:16:16.573294,-5215.313383
TestInstance,2022-Mar-04 15:17:23.293132,-6228.853383
TestInstance,2022-Mar-04 15:18:31.024407,-5722.083383
TestInstance,2022-Mar-04 15:19:34.755387,-6437.523383
TestInstance,2022-Mar-04 15:20:42.033436,-5423.983383
TestInstance,2022-Mar-04 15:21:45.077478,-5036.453383
TestInstance,2022-Mar-04 15:22:49.865157,-5036.453383
TestInstance,2022-Mar-04 15:23:51.319219,-5036.453383
TestInstance,2022-Mar-04 15:24:56.910307,-5334.553383
TestInstance,2022-Mar-04 15:26:05.250192,-5811.513383
TestInstance,2022-Mar-04 15:27:09.684585,-5304.743383
TestInstance,2022-Mar-04 15:28:12.574668,-5155.693383
TestInstance,2022-Mar-04 15:29:20.887398,-4529.683383
TestInstance,2022-Mar-04 15:30:24.104733,-3844.053383
TestInstance,2022-Mar-04 15:31:26.796718,-4470.063383
TestInstance,2022-Mar-04 15:32:28.663483,-4440.253383
TestInstance,2022-Mar-04 15:33:31.330345,-5036.453383
TestInstance,2022-Mar-04 15:34:37.895109,-4768.163383
TestInstance,2022-Mar-04 15:35:41.049740,-4619.113383
TestInstance,2022-Mar-04 15:36:44.309321,-4589.303383
TestInstance,2022-Mar-04 15:37:52.186555,-2621.843383
TestInstance,2022-Mar-04 15:38:55.982607,-2621.843383
TestInstance,2022-Mar-04 15:40:04.272930,-2621.843383
TestInstance,2022-Mar-04 15:41:10.519883,-5483.603383
TestInstance,2022-Mar-04 15:42:14.383320,-5483.603383
TestInstance,2022-Mar-04 15:43:18.563712,-5483.603383
TestInstance,2022-Mar-04 15:44:19.969393,-4708.543383
TestInstance,2022-Mar-04 15:45:28.649725,-5945.658383
TestInstance,2022-Mar-04 15:46:31.642502,-6288.473383
TestInstance,2022-Mar-04 15:47:34.228536,-6288.473383
TestInstance,2022-Mar-04 15:48:40.959638,-6556.763383
TestInstance,2022-Mar-04 15:49:52.484657,-5871.133383
TestInstance,2022-Mar-04 15:50:59.307563,-5930.753383
TestInstance,2022-Mar-04 15:52:06.562241,-6452.428383
TestInstance,2022-Mar-04 15:53:21.151105,-6258.663383
TestInstance,2022-Mar-04 15:54:25.371451,-5960.563383
TestInstance,2022-Mar-04 15:55:27.649765,-5945.658383
TestInstance,2022-Mar-04 15:56:32.620704,-5945.658383
TestInstance,2022-Mar-04 15:57:36.759293,-5945.658383
TestInstance,2022-Mar-04 15:58:48.086588,-6348.093383
TestInstance,2022-Mar-04 15:59:50.007709,-6348.093383
TestInstance,2022-Mar-04 16:00:57.842948,-6288.473383
TestInstance,2022-Mar-04 16:02:01.172913,-6407.713383
TestInstance,2022-Mar-04 16:03:04.823161,-6556.763383
TestInstance,2022-Mar-04 16:04:07.985615,-7048.628383
TestInstance,2022-Mar-04 16:05:14.325496,-6616.383383
TestInstance,2022-Mar-04 16:06:20.717590,-6944.293383
TestInstance,2022-Mar-04 16:07:26.713733,-7391.443383
TestInstance,2022-Mar-04 16:08:31.394973,-6452.428383
TestInstance,2022-Mar-04 16:09:36.848199,-6079.803383
TestInstance,2022-Mar-04 16:10:45.021938,-6556.763383
TestInstance,2022-Mar-04 16:11:46.891401,-7421.253383
TestInstance,2022-Mar-04 16:12:54.285726,-7078.438383
TestInstance,2022-Mar-04 16:14:03.300978,-7078.438383
TestInstance,2022-Mar-04 16:15:05.939609,-6497.143383
TestInstance,2022-Mar-04 16:16:10.887518,-6169.233383
TestInstance,2022-Mar-04 16:17:12.791567,-4663.828383
TestInstance,2022-Mar-04 16:18:14.915447,-4947.023383
TestInstance,2022-Mar-04 16:19:22.128589,-4350.823383
TestInstance,2022-Mar-04 16:20:32.228600,-5722.083383
TestInstance,2022-Mar-04 16:21:35.526120,-5766.798383
